id,Station_Id_C,time,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,PWV,dataset
229,P7591,2025-06-03 00:00:00,26.37,111.54,186.0,永州市,仁湾镇飞机场,冷水滩区,22.62,98,984.2,19.8,42.7488,train
231,P6969,2025-06-03 00:00:00,26.37,112.22,142.0,衡阳市,官岭,常宁市,22.87,92,992.6,21.0,53.9867,train
232,P6974,2025-06-03 00:00:00,26.37,112.32,97.0,衡阳市,兰江,常宁市,22.4,89,997.4,21.2,51.1009,train
233,P7227,2025-06-03 00:00:00,26.37,112.68,108.0,衡阳市,白毛,耒阳市,22.48,83,996.0,22.4,54.3536,train
234,P5858,2025-06-03 00:00:00,26.37,113.79,284.0,株洲市,木湾,炎陵县,23.66,100,974.5,20.2,44.1847,train
235,P8082,2025-06-03 00:00:00,26.38,111.49,206.2,永州市,凡龙圩,东安县,21.4,84,984.0,21.4,44.4233,train
236,P7213,2025-06-03 00:00:00,26.39,112.76,135.4,衡阳市,观前,耒阳市,21.72,89,995.3,20.7,43.1954,train
237,P5836,2025-06-03 00:00:00,26.39,113.62,328.0,株洲市,东风,炎陵县,22.66,100,970.7,19.5,40.2705,train
238,P5828,2025-06-03 00:00:00,26.39,113.64,209.6,株洲市,天星,炎陵县,22.86,96,984.1,20.3,47.7179,train
239,P5872,2025-06-03 00:00:00,26.39,113.87,951.9,株洲市,仙坪,炎陵县,18.22,99,902.7,16.2,29.1492,train
241,P6952,2025-06-03 00:00:00,26.4,112.28,101.0,衡阳市,应伏,常宁市,21.93,91,995.9,20.5,51.1841,train
242,P3909,2025-06-03 00:00:00,26.41,109.43,398.3,怀化市,藕团,靖州苗族侗族自治县,20.01,94,965.0,18.5,43.8833,train
243,57874,2025-06-03 00:00:00,26.41,112.39,119.0,衡阳市,常宁,常宁市,21.14,83,994.9,21.4,52.3,train
244,P7572,2025-06-03 00:00:00,26.42,111.6,106.0,永州市,宋家州公园,冷水滩区,22.33,85,996.7,21.9,49.2598,train
245,P6970,2025-06-03 00:00:00,26.42,112.51,126.0,衡阳市,梅花,常宁市,21.69,90,994.6,20.5,51.8067,train
246,P6480,2025-06-03 00:00:00,26.43,110.05,504.0,邵阳市,黄桑,绥宁县,21.3,97,958.0,19.0,40.0743,train
247,P8070,2025-06-03 00:00:00,26.43,111.63,107.0,永州市,桐木井,冷水滩区,19.34,75,993.9,21.6,39.2669,train
248,P8076,2025-06-03 00:00:00,26.43,112.07,87.1,永州市,进宝塘,祁阳市,24.31,96,997.7,21.3,53.4851,train
249,P6960,2025-06-03 00:00:00,26.43,112.18,189.5,衡阳市,大堡,常宁市,22.37,90,987.0,21.0,51.8522,train
251,P5829,2025-06-03 00:00:00,26.43,114.02,1313.5,株洲市,大院农场,炎陵县,16.74,97,865.0,15.2,28.8589,train
252,P6574,2025-06-03 00:00:00,26.44,110.62,643.0,邵阳市,麻林,新宁县,20.76,100,932.1,18.1,33.7964,train
253,57851,2025-06-03 00:00:00,26.44,110.85,348.4,邵阳市,新宁,新宁县,22.24,100,969.3,19.2,49.7,train
254,P6973,2025-06-03 00:00:00,26.44,112.38,102.0,衡阳市,培元,常宁市,23.45,82,996.7,23.3,58.2218,train
255,P8273,2025-06-03 00:00:00,26.44,113.24,218.0,郴州市,牛形垅水库,永兴县,25.01,100,982.9,21.1,64.1184,train
256,P4094,2025-06-03 00:00:00,26.45,109.9,381.9,怀化市,联团,通道侗族自治县,19.83,92,961.1,18.7,42.5123,train
257,P7510,2025-06-03 00:00:00,26.45,111.22,346.0,永州市,水岭,东安县,22.76,98,966.3,19.9,56.8387,train
258,P6972,2025-06-03 00:00:00,26.45,112.36,103.0,衡阳市,宜阳,常宁市,22.04,86,996.0,21.5,45.9617,train
259,P6961,2025-06-03 00:00:00,26.45,112.43,185.0,衡阳市,曲潭,常宁市,22.21,91,987.7,20.7,46.7791,train
261,P8214,2025-06-03 00:00:00,26.46,113.49,191.5,郴州市,茶安水库,安仁县,21.78,86,987.6,21.3,44.6835,train
262,P7623,2025-06-03 00:00:00,26.47,112.14,164.3,永州市,桐木,祁阳市,20.13,83,986.7,20.6,34.8724,train
263,P7208,2025-06-03 00:00:00,26.47,113.09,209.1,衡阳市,金枣坪,耒阳市,22.67,97,984.0,20.0,47.9113,train
264,P6959,2025-06-03 00:00:00,26.48,112.64,108.0,衡阳市,烟洲,常宁市,21.89,87,995.0,21.2,46.3443,train
265,P5845,2025-06-03 00:00:00,26.48,113.65,182.8,株洲市,鹿原,炎陵县,24.55,100,986.9,20.8,48.1446,train
266,P5846,2025-06-03 00:00:00,26.48,113.76,214.8,株洲市,石玉,炎陵县,24.4,100,983.0,20.7,38.6339,train
267,57886,2025-06-03 00:00:00,26.48,113.79,273.2,株洲市,炎陵,炎陵县,18.81,79,977.2,20.3,51.1,train
268,P5826,2025-06-03 00:00:00,26.48,113.91,483.5,株洲市,安康,炎陵县,21.82,100,952.7,18.9,41.2685,train
269,P7621,2025-06-03 00:00:00,26.49,111.78,150.0,永州市,板桥,祁阳市,22.8,100,991.4,19.6,46.7869,train
271,P7507,2025-06-03 00:00:00,26.5,111.45,150.1,永州市,端桥铺,东安县,21.13,79,992.1,22.2,38.9662,train
272,57865,2025-06-03 00:00:00,26.5,111.62,192.8,永州市,冷水滩,冷水滩区,22.45,92,986.6,20.7,52.9886,train
273,P7106,2025-06-03 00:00:00,26.5,112.27,87.8,衡阳市,河洲,祁东县,23.33,98,996.7,20.3,45.4203,train
274,P6963,2025-06-03 00:00:00,26.5,112.52,86.0,衡阳市,蓬塘,常宁市,23.04,95,997.3,20.6,47.4955,train
275,P7229,2025-06-03 00:00:00,26.5,112.85,128.6,衡阳市,大胜,耒阳市,24.49,91,995.0,22.3,59.3201,train
276,P5824,2025-06-03 00:00:00,26.5,114.04,848.6,株洲市,桃源洞,炎陵县,18.4,100,913.3,16.2,34.3412,train
277,P3823,2025-06-03 00:00:00,26.51,109.53,450.0,怀化市,靖州县排牙山,靖州苗族侗族自治县,20.01,97,958.0,18.0,46.9184,train
278,P6605,2025-06-03 00:00:00,26.51,110.35,435.2,邵阳市,蒋坊,城步苗族自治县,21.02,100,956.6,18.3,44.0992,train
279,P7620,2025-06-03 00:00:00,26.51,112.04,163.3,永州市,苦桔园水库,祁阳市,21.87,88,988.3,21.0,49.7619,train
281,P5823,2025-06-03 00:00:00,26.51,113.8,210.0,株洲市,石子坝,炎陵县,20.21,87,975.1,19.9,42.1652,train
282,P6479,2025-06-03 00:00:00,26.52,109.93,579.0,邵阳市,乐安,绥宁县,19.27,94,944.1,17.9,33.0317,train
283,P6609,2025-06-03 00:00:00,26.52,110.42,476.6,邵阳市,茅坪,城步苗族自治县,20.86,98,953.2,18.5,39.8773,train
284,P6975,2025-06-03 00:00:00,26.52,112.36,108.9,衡阳市,茶山,常宁市,24.01,96,994.8,21.1,55.7646,train
285,P7638,2025-06-03 00:00:00,26.53,112.11,111.0,永州市,大书,祁阳市,22.34,98,995.0,19.6,46.7937,train
286,P6570,2025-06-03 00:00:00,26.54,110.95,283.5,邵阳市,黄龙,新宁县,23.28,99,971.8,20.1,55.9957,train
287,P6965,2025-06-03 00:00:00,26.54,112.46,99.3,衡阳市,柏坊,常宁市,22.83,93,996.1,20.8,53.1979,train
288,P6976,2025-06-03 00:00:00,26.54,112.61,79.8,衡阳市,水邻,常宁市,22.06,85,997.7,21.7,47.4926,train
289,P5867,2025-06-03 00:00:00,26.54,114.04,764.6,株洲市,青石岗,炎陵县,19.0,100,921.9,16.7,41.4381,train
291,P8205,2025-06-03 00:00:00,26.55,113.28,157.0,郴州市,灵官,安仁县,22.83,93,989.1,20.8,49.8999,train
292,P5821,2025-06-03 00:00:00,26.55,113.62,181.5,株洲市,青年水库,茶陵县,24.55,100,986.1,20.8,48.4281,train
293,P5822,2025-06-03 00:00:00,26.55,113.93,286.5,株洲市,十都,炎陵县,22.94,100,975.5,19.7,46.0433,train
294,57841,2025-06-03 00:00:00,26.56,109.67,322.5,怀化市,靖州,靖州苗族侗族自治县,21.39,95,972.2,19.4,52.1,train
295,P8225,2025-06-03 00:00:00,26.56,113.32,155.0,郴州市,平背,安仁县,22.37,90,991.1,21.0,46.5374,train
296,P6476,2025-06-03 00:00:00,26.57,110.28,365.3,邵阳市,关峡,绥宁县,21.39,95,967.6,19.4,35.8322,train
297,P5819,2025-06-03 00:00:00,26.57,113.74,321.8,株洲市,厂江,茶陵县,22.11,97,970.7,19.6,39.6234,train
298,P6489,2025-06-03 00:00:00,26.58,109.9,416.0,邵阳市,东山,绥宁县,21.69,100,961.3,18.8,35.5487,train
299,P6954,2025-06-03 00:00:00,26.58,112.59,62.0,衡阳市,朱陂,常宁市,21.79,85,1000.0,21.5,42.4762,train
301,57846,2025-06-03 00:00:00,26.59,110.14,382.7,邵阳市,绥宁,绥宁县,20.77,94,965.3,19.1,48.9,train
302,P7644,2025-06-03 00:00:00,26.59,111.86,113.2,永州市,百花,祁阳市,20.87,78,995.2,22.2,44.8979,train
303,P7119,2025-06-03 00:00:00,26.59,112.32,86.1,衡阳市,粮市,祁东县,23.8,94,998.6,21.3,58.059,train
304,P6567,2025-06-03 00:00:00,26.6,111.22,368.0,邵阳市,一渡水,新宁县,23.57,99,965.8,20.3,45.0422,train
305,P7226,2025-06-03 00:00:00,26.6,112.95,102.2,衡阳市,双泉,耒阳市,23.73,92,996.2,21.6,49.2377,train
306,P6532,2025-06-03 00:00:00,26.61,110.74,452.0,邵阳市,司马冲,武冈市,21.47,99,957.1,18.8,42.4082,train
307,P7612,2025-06-03 00:00:00,26.61,112.09,80.4,永州市,羊角塘,祁阳市,22.56,88,997.6,21.5,47.4496,train
308,P7164,2025-06-03 00:00:00,26.61,112.5,91.0,衡阳市,栗江,衡南县,22.26,89,994.9,21.1,48.6734,train
309,P7170,2025-06-03 00:00:00,26.61,112.57,59.8,衡阳市,松江,衡南县,22.45,86,998.3,21.8,44.3757,train
311,P8330,2025-06-03 00:00:00,26.61,113.38,128.0,郴州市,新塘,安仁县,21.02,81,993.5,21.7,44.0858,train
312,P5839,2025-06-03 00:00:00,26.61,113.9,289.8,株洲市,苍背,炎陵县,23.81,100,975.2,20.3,46.7332,train
313,P6607,2025-06-03 00:00:00,26.62,110.47,388.7,邵阳市,西岩,城步苗族自治县,17.12,77,963.8,19.2,28.8837,train
314,P7101,2025-06-03 00:00:00,26.62,112.17,82.2,衡阳市,鸟江,祁东县,22.38,94,997.8,20.3,47.3913,train
315,P7161,2025-06-03 00:00:00,26.62,112.9,114.0,衡阳市,江口,衡南县,22.71,87,995.6,21.8,46.597,train
316,P6606,2025-06-03 00:00:00,26.63,110.58,456.8,邵阳市,威溪,城步苗族自治县,21.28,100,955.8,18.5,44.3047,train
317,P8206,2025-06-03 00:00:00,26.63,113.23,120.0,郴州市,洋际,安仁县,23.76,95,994.8,21.1,54.1743,train
318,P7505,2025-06-03 00:00:00,26.64,111.5,172.2,永州市,芦洪市,东安县,21.26,79,988.3,22.3,47.1271,train
319,P7187,2025-06-03 00:00:00,26.64,112.69,101.1,衡阳市,富高,衡南县,24.35,95,995.3,21.5,58.3832,train
321,P3904,2025-06-03 00:00:00,26.65,109.38,617.2,怀化市,三锹,靖州苗族侗族自治县,19.19,96,940.0,17.5,37.2959,train
322,P6462,2025-06-03 00:00:00,26.65,110.44,457.5,邵阳市,金紫,城步苗族自治县,21.42,100,955.0,18.6,41.5273,train
323,P5865,2025-06-03 00:00:00,26.66,113.41,138.4,株洲市,洒水,茶陵县,23.61,91,991.2,21.7,49.943,train
324,P4205,2025-06-03 00:00:00,26.67,109.34,635.0,怀化市,塘款,靖州苗族侗族自治县,18.77,91,937.6,18.0,35.7158,train
325,P3901,2025-06-03 00:00:00,26.67,109.65,346.4,怀化市,坳上,靖州苗族侗族自治县,21.26,95,969.2,19.3,49.1298,train
326,P6477,2025-06-03 00:00:00,26.67,109.94,414.7,邵阳市,鹅公,绥宁县,20.39,94,962.7,18.8,37.7497,train
327,P7575,2025-06-03 00:00:00,26.67,111.57,158.0,永州市,普利桥,冷水滩区,24.1,100,990.2,20.5,39.616,train
328,P7210,2025-06-03 00:00:00,26.67,112.86,59.7,衡阳市,耒水公园,耒阳市,22.59,79,1000.7,23.3,49.8501,train
329,P5884,2025-06-03 00:00:00,26.67,113.58,111.3,株洲市,浪滩,茶陵县,19.38,77,994.0,21.2,26.6204,train
331,P6563,2025-06-03 00:00:00,26.68,110.92,470.0,邵阳市,安山,新宁县,23.08,100,956.0,19.8,50.45,train
332,P5868,2025-06-03 00:00:00,26.68,113.66,120.2,株洲市,河坞,茶陵县,23.8,94,994.1,21.3,46.0352,train
333,P7163,2025-06-03 00:00:00,26.69,112.4,67.4,衡阳市,茅市,衡南县,23.58,92,997.1,21.5,52.5035,train
334,P7182,2025-06-03 00:00:00,26.69,112.63,106.0,衡阳市,云集,衡南县,21.64,86,996.5,21.2,51.644,train
335,P7228,2025-06-03 00:00:00,26.69,113.02,104.6,衡阳市,小河田,耒阳市,23.58,92,996.4,21.5,52.0831,train
336,P8332,2025-06-03 00:00:00,26.69,113.26,95.0,郴州市,农科所,安仁县,21.87,88,997.5,21.0,52.6583,train
337,P3899,2025-06-03 00:00:00,26.7,109.45,394.0,怀化市,大堡子,靖州苗族侗族自治县,20.39,97,964.3,18.3,43.6327,train
338,P7503,2025-06-03 00:00:00,26.7,111.4,241.7,永州市,新圩江,东安县,20.51,80,980.8,21.5,32.1579,train
339,P7109,2025-06-03 00:00:00,26.7,112.11,124.3,衡阳市,过水坪,祁东县,22.01,88,993.0,21.1,44.1711,train
341,P7172,2025-06-03 00:00:00,26.7,112.44,94.0,衡阳市,硫市,衡南县,24.4,100,996.4,20.7,48.7123,train
342,P4092,2025-06-03 00:00:00,26.71,109.73,294.7,怀化市,靖州县甘棠,靖州苗族侗族自治县,21.7,94,975.6,19.8,38.0455,train
343,57881,2025-06-03 00:00:00,26.71,113.26,104.8,郴州市,安仁,安仁县,24.1,100,986.0,20.5,56.3,train
344,P3897,2025-06-03 00:00:00,26.72,109.59,306.0,怀化市,会同县地灵,会同县,20.73,95,973.5,18.9,53.3435,train
345,P6488,2025-06-03 00:00:00,26.72,110.31,430.0,邵阳市,武阳,绥宁县,19.83,92,956.2,18.7,35.1789,train
346,P8078,2025-06-03 00:00:00,26.72,111.75,121.2,永州市,十里坪农场,祁阳市,23.66,100,994.6,20.2,49.773,train
347,P7115,2025-06-03 00:00:00,26.72,112.03,118.0,衡阳市,双桥,祁东县,22.95,89,994.3,21.6,50.791,train
348,P7157,2025-06-03 00:00:00,26.72,112.88,89.9,衡阳市,坪田,衡南县,21.41,83,996.8,21.6,48.3481,train
349,P5887,2025-06-03 00:00:00,26.72,113.44,367.7,株洲市,东岭,茶陵县,23.37,100,965.7,20.0,55.7863,train
351,57853,2025-06-03 00:00:00,26.74,110.64,340.1,邵阳市,武冈,武冈市,19.73,86,969.9,19.7,46.4,train
352,P7113,2025-06-03 00:00:00,26.74,111.96,134.0,衡阳市,灵官,祁东县,22.23,90,991.1,20.9,48.6686,train
353,P7169,2025-06-03 00:00:00,26.74,113.0,109.0,衡阳市,宝盖,衡南县,22.51,90,994.7,21.1,52.8238,train
354,P5861,2025-06-03 00:00:00,26.74,113.51,140.5,株洲市,桥边,茶陵县,25.17,100,991.1,21.2,54.4285,train
355,P6475,2025-06-03 00:00:00,26.75,110.07,313.0,邵阳市,河口,绥宁县,20.68,93,973.9,19.2,48.6979,train
356,P7557,2025-06-03 00:00:00,26.75,111.54,248.0,永州市,岭口水库,冷水滩区,23.99,87,979.9,22.7,48.6308,train
357,P7162,2025-06-03 00:00:00,26.75,112.59,70.0,衡阳市,车江,衡南县,22.06,85,1001.1,21.7,50.3645,train
358,P7156,2025-06-03 00:00:00,26.75,112.77,104.0,衡阳市,朝阳,衡南县,22.61,84,998.1,22.3,43.8689,train
359,P7171,2025-06-03 00:00:00,26.75,112.79,116.0,衡阳市,相市,衡南县,22.85,87,996.0,21.9,51.7286,train
361,P7613,2025-06-03 00:00:00,26.76,111.87,108.1,永州市,红壤,祁阳市,22.62,91,994.1,21.0,43.7549,train
362,57870,2025-06-03 00:00:00,26.76,112.08,218.9,衡阳市,祁东,祁东县,22.38,94,983.3,20.3,48.9,train
363,57875,2025-06-03 00:00:00,26.76,112.69,137.0,衡阳市,衡南,衡南县,22.97,88,992.2,21.8,52.248,train
364,P5856,2025-06-03 00:00:00,26.76,113.59,116.5,株洲市,渡里,茶陵县,23.44,92,995.5,21.4,50.7138,train
365,P5844,2025-06-03 00:00:00,26.76,113.81,623.2,株洲市,和吕,茶陵县,20.5,100,938.8,17.9,40.1936,train
366,P6520,2025-06-03 00:00:00,26.77,110.74,390.0,邵阳市,晏田,武冈市,21.42,100,964.4,18.6,38.9215,train
367,P6561,2025-06-03 00:00:00,26.77,111.04,265.1,邵阳市,马头桥,新宁县,21.1,92,977.5,19.7,42.0032,train
368,P3896,2025-06-03 00:00:00,26.78,109.86,344.7,怀化市,木寨,会同县,21.56,94,970.3,19.7,51.0259,train
369,P6472,2025-06-03 00:00:00,26.78,110.42,485.2,邵阳市,李熙,绥宁县,12.8,59,954.8,18.8,18.909,train
371,P5812,2025-06-03 00:00:00,26.78,113.75,191.6,株洲市,岩口水库,茶陵县,23.04,95,986.1,20.6,46.3628,train
372,P6495,2025-06-03 00:00:00,26.79,110.18,419.7,邵阳市,枫木团,绥宁县,19.57,88,959.6,19.2,33.9103,train
373,P6905,2025-06-03 00:00:00,26.79,112.56,75.4,衡阳市,山林,雁峰区,22.9,91,998.0,21.2,50.0009,train
374,P7168,2025-06-03 00:00:00,26.79,112.87,100.0,衡阳市,光辉,衡南县,24.28,93,997.5,21.8,50.4052,train
375,P7011,2025-06-03 00:00:00,26.79,113.13,138.4,衡阳市,南湾,衡东县,22.56,88,993.9,21.5,53.2743,train
376,P8201,2025-06-03 00:00:00,26.79,113.21,102.9,郴州市,渡口,安仁县,23.58,92,996.1,21.5,55.18,train
377,57882,2025-06-03 00:00:00,26.79,113.54,133.2,株洲市,茶陵,茶陵县,22.16,87,992.1,21.4,40.7357,train
378,P8074,2025-06-03 00:00:00,26.8,111.72,155.6,永州市,窑头铺完小,祁阳市,23.29,92,989.2,21.3,50.2231,train
379,P5808,2025-06-03 00:00:00,26.8,113.28,98.3,株洲市,渌田,攸县,23.01,92,995.9,21.1,50.291,train
381,P7518,2025-06-03 00:00:00,26.82,111.46,345.0,永州市,南桥,东安县,20.01,82,967.2,20.7,31.6288,train
382,P7110,2025-06-03 00:00:00,26.82,111.76,127.6,衡阳市,砖塘,祁东县,21.14,83,992.7,21.4,47.2075,train
383,P7102,2025-06-03 00:00:00,26.82,112.02,133.3,衡阳市,风石堰,祁东县,21.56,90,983.4,20.4,49.2064,train
384,P5807,2025-06-03 00:00:00,26.82,113.43,160.0,株洲市,峰仙,茶陵县,24.25,100,989.2,20.6,57.9,train
385,P5809,2025-06-03 00:00:00,26.82,113.53,103.9,株洲市,辉山,茶陵县,25.48,100,994.6,21.4,40.3694,train
386,P6481,2025-06-03 00:00:00,26.83,110.08,283.0,邵阳市,麻塘,绥宁县,17.34,77,975.6,19.4,40.139,train
387,P6473,2025-06-03 00:00:00,26.83,110.52,370.2,邵阳市,红岩,绥宁县,21.69,100,966.5,18.8,35.0663,train
388,P6906,2025-06-03 00:00:00,26.83,112.64,64.7,衡阳市,白沙洲,雁峰区,21.91,86,1000.0,21.4,35.634,train
389,P7118,2025-06-03 00:00:00,26.84,111.84,116.0,衡阳市,石亭子,祁东县,21.63,87,992.4,21.0,45.8141,train
391,P5815,2025-06-03 00:00:00,26.84,113.82,522.6,株洲市,锡田,茶陵县,21.82,100,948.5,18.9,41.2685,train
392,P7122,2025-06-03 00:00:00,26.85,111.68,156.2,衡阳市,城连圩,祁东县,20.01,73,989.9,22.6,31.3737,train
393,P7181,2025-06-03 00:00:00,26.85,112.46,75.1,衡阳市,三塘,衡南县,22.28,88,999.1,21.3,40.339,train
394,P6914,2025-06-03 00:00:00,26.85,112.51,72.7,衡阳市,新竹,蒸湘区,22.16,87,998.8,21.4,43.1472,train
395,P5889,2025-06-03 00:00:00,26.85,113.56,122.7,株洲市,三华,茶陵县,23.9,91,992.6,21.9,44.6582,train
396,P5811,2025-06-03 00:00:00,26.85,113.74,173.5,株洲市,上尧,茶陵县,22.34,91,987.6,20.8,45.3033,train
397,P7180,2025-06-03 00:00:00,26.86,112.17,129.1,衡阳市,岐山,衡南县,21.25,86,984.4,20.9,45.684,train
398,57842,2025-06-03 00:00:00,26.88,109.72,287.8,怀化市,会同,会同县,20.54,89,976.8,19.8,51.3,train
399,P6903,2025-06-03 00:00:00,26.88,112.71,49.7,衡阳市,酃湖,珠晖区,22.18,86,1000.5,21.6,54.8352,train
401,P6530,2025-06-03 00:00:00,26.89,110.94,310.0,邵阳市,邓家铺,武冈市,21.2,99,971.7,18.6,33.8323,train
402,P6912,2025-06-03 00:00:00,26.89,112.6,104.9,衡阳市,张家山,蒸湘区,20.35,77,996.3,22.0,38.7712,train
403,P7165,2025-06-03 00:00:00,26.89,113.02,191.6,衡阳市,川口,衡南县,20.13,82,985.6,20.8,45.9376,train
404,P6482,2025-06-03 00:00:00,26.9,110.24,751.1,邵阳市,水口,绥宁县,19.54,99,926.2,17.3,31.4923,train
405,P7104,2025-06-03 00:00:00,26.9,111.65,208.0,衡阳市,太和堂,祁东县,20.69,88,984.8,20.1,44.8105,train
406,P7178,2025-06-03 00:00:00,26.9,112.94,136.0,衡阳市,铁丝塘,衡南县,21.8,91,993.7,20.4,52.7613,train
407,P7019,2025-06-03 00:00:00,26.9,113.18,96.5,衡阳市,草市,衡东县,21.01,80,998.2,21.9,38.8151,train
408,P5843,2025-06-03 00:00:00,26.9,113.87,282.0,株洲市,东坑水库,茶陵县,12.61,52,975.5,20.6,23.2359,train
409,P6493,2025-06-03 00:00:00,26.91,110.41,421.2,邵阳市,黄土矿,绥宁县,21.12,98,962.5,18.7,35.7473,train
411,P7112,2025-06-03 00:00:00,26.92,111.89,223.8,衡阳市,黄土铺,祁东县,20.94,93,983.6,19.4,51.0675,train
412,P7114,2025-06-03 00:00:00,26.92,111.96,246.4,衡阳市,马杜桥,祁东县,21.33,93,979.5,19.7,50.8259,train
413,P7323,2025-06-03 00:00:00,26.92,112.22,121.5,衡阳市,牛形山水库,衡阳县,23.85,87,993.8,22.6,47.3072,train
414,P6487,2025-06-03 00:00:00,26.93,110.33,498.0,邵阳市,瓦屋,绥宁县,13.12,64,952.1,17.9,21.3805,train
415,P7107,2025-06-03 00:00:00,26.93,111.69,148.7,衡阳市,蒋家桥,祁东县,20.26,82,989.7,20.9,34.2225,train
416,P7308,2025-06-03 00:00:00,26.93,112.1,153.2,衡阳市,关市,衡阳县,22.8,94,990.6,20.6,43.926,train
417,P7312,2025-06-03 00:00:00,26.93,112.49,92.8,衡阳市,樟树,衡阳县,21.91,86,997.2,21.4,50.7984,train
418,P5810,2025-06-03 00:00:00,26.93,113.59,182.0,株洲市,潞理,茶陵县,21.63,87,985.8,21.0,35.6757,train
419,P5802,2025-06-03 00:00:00,26.93,113.87,199.7,株洲市,彭家祠,茶陵县,24.71,100,984.0,20.9,42.3524,train
421,P6516,2025-06-03 00:00:00,26.94,110.79,270.0,邵阳市,马坪,武冈市,22.37,100,974.6,19.3,46.1463,train
422,P7103,2025-06-03 00:00:00,26.94,111.84,180.0,衡阳市,官家嘴,祁东县,20.73,86,986.9,20.5,45.8748,train
423,P7002,2025-06-03 00:00:00,26.94,112.82,76.3,衡阳市,石滩,衡东县,23.69,93,1000.4,21.4,57.5505,train
424,P5803,2025-06-03 00:00:00,26.94,113.33,74.0,株洲市,菜花坪,攸县,24.81,98,996.3,21.3,57.2631,train
425,P5798,2025-06-03 00:00:00,26.94,113.55,289.2,株洲市,潞水,茶陵县,19.97,86,974.1,19.9,31.7438,train
426,P7154,2025-06-03 00:00:00,26.95,112.71,95.4,衡阳市,咸塘,衡南县,22.33,80,1001.6,22.9,49.8372,train
427,P7009,2025-06-03 00:00:00,26.95,113.16,80.6,衡阳市,高湖,衡东县,24.16,96,999.0,21.2,49.8595,train
428,P5805,2025-06-03 00:00:00,26.95,113.42,96.6,株洲市,乔下,茶陵县,24.55,100,996.0,20.8,39.0055,train
429,P4155,2025-06-03 00:00:00,26.96,110.03,221.6,怀化市,会同县高椅,会同县,24.55,100,983.5,20.8,50.0251,train
431,P4051,2025-06-03 00:00:00,26.97,109.74,334.0,怀化市,坪村,会同县,21.16,94,971.0,19.4,39.1858,train
432,57871,2025-06-03 00:00:00,26.97,112.37,90.8,衡阳市,衡阳县,衡阳县,21.8,84,997.8,21.7,44.2491,train
433,P4156,2025-06-03 00:00:00,26.98,109.77,340.4,怀化市,堡子,会同县,22.43,96,971.3,20.0,43.2446,train
434,P6342,2025-06-03 00:00:00,26.98,111.14,303.1,邵阳市,黄亭市,邵阳县,21.66,98,973.6,19.1,48.4307,train
435,P7125,2025-06-03 00:00:00,26.98,111.76,192.0,衡阳市,杨家台水库,祁东县,20.46,87,984.9,20.1,48.6896,train
436,P7333,2025-06-03 00:00:00,26.98,112.5,66.0,衡阳市,板市,衡阳县,21.41,83,1000.7,21.6,46.0394,train
437,57872,2025-06-03 00:00:00,26.98,112.59,122.1,衡阳市,衡阳,石鼓区,21.66,84,994.5,21.6,51.5,train
438,P7016,2025-06-03 00:00:00,26.98,112.81,88.8,衡阳市,大浦,衡东县,23.26,88,997.9,22.0,57.229,train
439,P7014,2025-06-03 00:00:00,26.98,113.12,87.0,衡阳市,杨林,衡东县,20.78,74,998.3,23.0,42.5641,train
441,P5873,2025-06-03 00:00:00,26.98,113.8,151.7,株洲市,古城,茶陵县,25.22,99,988.3,21.4,54.1965,train
442,57860,2025-06-03 00:00:00,27.0,111.29,288.5,邵阳市,邵阳县,邵阳县,21.79,98,968.1,19.2,49.5,train
443,P7307,2025-06-03 00:00:00,27.0,112.3,103.9,衡阳市,演陂,衡阳县,22.23,90,996.7,20.9,42.6421,train
444,P4068,2025-06-03 00:00:00,27.01,109.84,400.0,怀化市,大溪水库,会同县,21.61,96,964.6,19.4,52.9403,train
445,P6315,2025-06-03 00:00:00,27.01,110.73,310.0,邵阳市,竹市,洞口县,22.01,99,973.6,19.2,38.6388,train
446,P5800,2025-06-03 00:00:00,27.01,113.78,227.4,株洲市,仁源,茶陵县,21.93,91,981.1,20.5,32.3045,train
447,P6306,2025-06-03 00:00:00,27.02,110.82,255.8,邵阳市,黄桥,洞口县,22.57,99,977.8,19.6,41.8122,train
448,P7111,2025-06-03 00:00:00,27.02,111.67,443.4,衡阳市,凤歧坪,祁东县,21.82,100,956.6,18.9,35.4623,train
449,P7314,2025-06-03 00:00:00,27.02,112.46,83.2,衡阳市,杉桥,衡阳县,21.74,88,997.7,20.9,49.7327,train
451,P5797,2025-06-03 00:00:00,27.03,113.66,408.5,株洲市,卧龙,茶陵县,22.24,100,961.0,19.2,46.7229,train
452,P6351,2025-06-03 00:00:00,27.04,111.58,328.0,邵阳市,诸甲亭,邵阳县,22.24,100,969.7,19.2,49.727,train
453,P7330,2025-06-03 00:00:00,27.04,112.17,138.2,衡阳市,大源冲水库,衡阳县,24.55,100,991.1,20.8,40.1874,train
454,P7319,2025-06-03 00:00:00,27.05,112.55,111.2,衡阳市,集兵,衡阳县,21.78,86,995.8,21.3,46.9743,train
455,57778,2025-06-03 00:00:00,27.05,112.98,112.4,衡阳市,衡东,衡东县,23.79,90,995.4,22.0,51.9,train
456,P7015,2025-06-03 00:00:00,27.06,113.04,74.8,衡阳市,甘溪,衡东县,22.21,82,1000.2,22.4,42.5437,train
